,player_id,iap_amt,iap_dt
904,b7abc504-999c-4586-ae2b-7a8fcf828fa3,17.1,2020-11-14
905,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.2,2020-11-17
906,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.0,2020-11-21
907,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.1,2020-11-24
908,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.4,2020-12-08
909,b7abc504-999c-4586-ae2b-7a8fcf828fa3,6.8,2020-12-11
910,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.2,2020-12-19
911,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.5,2020-12-20
912,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.6,2020-12-26
913,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.6,2020-12-31
914,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.0,2021-01-11
915,b7abc504-999c-4586-ae2b-7a8fcf828fa3,3.4,2021-01-15
916,b7abc504-999c-4586-ae2b-7a8fcf828fa3,6.1,2021-01-16
917,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.1,2021-01-21
918,b7abc504-999c-4586-ae2b-7a8fcf828fa3,26.8,2021-01-23
919,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.3,2021-01-30
920,b7abc504-999c-4586-ae2b-7a8fcf828fa3,3.7,2021-01-31
921,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.8,2021-02-01
922,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.3,2021-02-08
923,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.2,2021-02-21
924,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.4,2021-02-22
925,b7abc504-999c-4586-ae2b-7a8fcf828fa3,2.3,2021-02-25
926,b7abc504-999c-4586-ae2b-7a8fcf828fa3,1.2,2021-02-26
927,9fd4dd00-da61-497e-9724-24e5c0bd04a9,2.9,2021-03-02
928,d8319200-c493-452a-9854-bdcb96daaad2,6.7,2020-05-22
929,d8319200-c493-452a-9854-bdcb96daaad2,10.0,2020-06-15
930,d8319200-c493-452a-9854-bdcb96daaad2,6.5,2020-07-07
931,d8319200-c493-452a-9854-bdcb96daaad2,1.8,2020-07-14
932,d8319200-c493-452a-9854-bdcb96daaad2,1.8,2020-07-27
933,d8319200-c493-452a-9854-bdcb96daaad2,2.7,2020-08-16
934,d8319200-c493-452a-9854-bdcb96daaad2,2.9,2020-08-30
935,d8319200-c493-452a-9854-bdcb96daaad2,3.8,2020-09-04
936,2ac70190-4998-458c-8f70-d8df378ef9c8,1.6,2020-11-13
937,2ac70190-4998-458c-8f70-d8df378ef9c8,1.1,2020-11-22
938,2ac70190-4998-458c-8f70-d8df378ef9c8,1.1,2020-11-25
939,2ac70190-4998-458c-8f70-d8df378ef9c8,1.6,2020-11-29
940,2ac70190-4998-458c-8f70-d8df378ef9c8,10.6,2020-11-30
941,2ac70190-4998-458c-8f70-d8df378ef9c8,325.6,2020-12-04
942,2ac70190-4998-458c-8f70-d8df378ef9c8,1.6,2020-12-10
943,2ac70190-4998-458c-8f70-d8df378ef9c8,149.9,2020-12-11
944,2ac70190-4998-458c-8f70-d8df378ef9c8,1.3,2020-12-13
945,2ac70190-4998-458c-8f70-d8df378ef9c8,1.2,2020-12-14
946,2ac70190-4998-458c-8f70-d8df378ef9c8,22.0,2020-12-15
947,2ac70190-4998-458c-8f70-d8df378ef9c8,130.8,2020-12-16
948,2ac70190-4998-458c-8f70-d8df378ef9c8,6.1,2020-12-19
949,1ef748f3-a903-4892-befa-0bed4661240e,2.3,2020-09-06
950,afcdd853-df35-457c-96d4-ae3e037f4823,1.2,2020-11-14
951,afcdd853-df35-457c-96d4-ae3e037f4823,16.0,2020-11-20
952,afcdd853-df35-457c-96d4-ae3e037f4823,4.2,2020-11-30
953,afcdd853-df35-457c-96d4-ae3e037f4823,40.3,2020-12-01
954,afcdd853-df35-457c-96d4-ae3e037f4823,9.2,2020-12-10
955,afcdd853-df35-457c-96d4-ae3e037f4823,1.3,2020-12-27
956,afcdd853-df35-457c-96d4-ae3e037f4823,1.3,2020-12-31
957,afcdd853-df35-457c-96d4-ae3e037f4823,1.4,2021-01-16
958,afcdd853-df35-457c-96d4-ae3e037f4823,1.5,2021-01-17
959,afcdd853-df35-457c-96d4-ae3e037f4823,1.4,2021-01-26
960,afcdd853-df35-457c-96d4-ae3e037f4823,2.8,2021-02-14
961,afcdd853-df35-457c-96d4-ae3e037f4823,1.9,2021-02-25
962,afcdd853-df35-457c-96d4-ae3e037f4823,1.3,2021-03-04
963,afcdd853-df35-457c-96d4-ae3e037f4823,3.2,2021-03-06
964,afcdd853-df35-457c-96d4-ae3e037f4823,3.0,2021-03-07
965,afcdd853-df35-457c-96d4-ae3e037f4823,1.6,2021-03-08
966,afcdd853-df35-457c-96d4-ae3e037f4823,1.2,2021-03-20
967,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.3,2020-06-19
968,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.7,2020-06-24
969,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.1,2020-06-28
970,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,5.6,2020-07-01
971,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,2.0,2020-07-04
972,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,2.3,2020-07-07
973,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,2.3,2020-07-08
974,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.7,2020-07-31
975,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.5,2020-08-01
976,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,4.9,2020-08-10
977,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,1.3,2020-08-11
978,0ead2682-a0c5-48b1-b59f-ac551e5b3b15,3.8,2020-08-15
979,65d79d6e-12d4-4da7-aa18-1eabc53cbe8b,1.8,2021-01-14
980,65d79d6e-12d4-4da7-aa18-1eabc53cbe8b,1.3,2021-02-21
981,65d79d6e-12d4-4da7-aa18-1eabc53cbe8b,1.2,2021-03-06
982,65d79d6e-12d4-4da7-aa18-1eabc53cbe8b,2.2,2021-03-09
983,65d79d6e-12d4-4da7-aa18-1eabc53cbe8b,13.7,2021-03-15
984,ac1b2db5-07d9-45a4-a375-b77bfae4c783,1.2,2020-05-29
985,ac1b2db5-07d9-45a4-a375-b77bfae4c783,2.1,2020-06-17
986,ac1b2db5-07d9-45a4-a375-b77bfae4c783,64.0,2020-06-21
987,ac1b2db5-07d9-45a4-a375-b77bfae4c783,4.2,2020-06-30
988,ac1b2db5-07d9-45a4-a375-b77bfae4c783,1.6,2020-07-25
989,97f0d222-e939-43bd-b8df-757caebf7837,6.6,2020-06-10
990,97f0d222-e939-43bd-b8df-757caebf7837,12.3,2020-06-12
991,97f0d222-e939-43bd-b8df-757caebf7837,2.2,2020-06-17
992,97f0d222-e939-43bd-b8df-757caebf7837,2.1,2020-06-21
993,97f0d222-e939-43bd-b8df-757caebf7837,1.1,2020-06-25
994,97f0d222-e939-43bd-b8df-757caebf7837,7.0,2020-07-29
995,97f0d222-e939-43bd-b8df-757caebf7837,52.6,2020-08-27
996,97f0d222-e939-43bd-b8df-757caebf7837,1.2,2020-08-28
997,8a9d9de6-fc25-44b4-ab1f-6898eccc10bf,6.3,2021-02-21
998,8a9d9de6-fc25-44b4-ab1f-6898eccc10bf,1.8,2021-03-08
999,e41da41d-c27e-4623-a251-1e4d0e512f0d,3.3,2020-02-25
1000,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.1,2020-02-26
1001,e41da41d-c27e-4623-a251-1e4d0e512f0d,2.1,2020-02-27
1002,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.5,2020-03-02
1003,e41da41d-c27e-4623-a251-1e4d0e512f0d,257.9,2020-03-08
1004,e41da41d-c27e-4623-a251-1e4d0e512f0d,3.0,2020-03-10
1005,e41da41d-c27e-4623-a251-1e4d0e512f0d,5.3,2020-03-16
1006,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.7,2020-03-20
1007,e41da41d-c27e-4623-a251-1e4d0e512f0d,76.3,2020-03-31
1008,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.6,2020-04-02
1009,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.3,2020-04-04
1010,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.7,2020-04-05
1011,e41da41d-c27e-4623-a251-1e4d0e512f0d,2.1,2020-04-08
1012,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.0,2020-04-13
1013,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.7,2020-04-15
1014,e41da41d-c27e-4623-a251-1e4d0e512f0d,3.2,2020-04-17
1015,e41da41d-c27e-4623-a251-1e4d0e512f0d,2.8,2020-04-19
1016,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.4,2020-04-21
1017,e41da41d-c27e-4623-a251-1e4d0e512f0d,3.6,2020-05-05
1018,e41da41d-c27e-4623-a251-1e4d0e512f0d,1.5,2020-05-11
1019,09b60b8a-eaa7-4958-9981-b92e407db326,144.2,2020-11-06
1020,3bd3b69e-3752-461a-9114-cff1521ca80c,4.1,2020-08-24
1021,3bd3b69e-3752-461a-9114-cff1521ca80c,1.7,2020-09-03
1022,3bd3b69e-3752-461a-9114-cff1521ca80c,3.1,2020-09-07
1023,3bd3b69e-3752-461a-9114-cff1521ca80c,500.0,2020-09-11
1024,3bd3b69e-3752-461a-9114-cff1521ca80c,75.3,2020-10-04
1025,3bd3b69e-3752-461a-9114-cff1521ca80c,1.5,2020-10-10
1026,3bd3b69e-3752-461a-9114-cff1521ca80c,114.3,2020-10-29
1027,3bd3b69e-3752-461a-9114-cff1521ca80c,21.2,2020-11-01
1028,3bd3b69e-3752-461a-9114-cff1521ca80c,2.2,2020-11-05
1029,3bd3b69e-3752-461a-9114-cff1521ca80c,49.7,2020-11-06
1030,3bd3b69e-3752-461a-9114-cff1521ca80c,119.4,2020-11-09
1031,3bd3b69e-3752-461a-9114-cff1521ca80c,2.2,2020-11-11
1032,3bd3b69e-3752-461a-9114-cff1521ca80c,1.5,2020-11-15
1033,3bd3b69e-3752-461a-9114-cff1521ca80c,4.3,2020-11-26
1034,3bd3b69e-3752-461a-9114-cff1521ca80c,14.7,2020-11-28
1035,3bd3b69e-3752-461a-9114-cff1521ca80c,225.6,2020-12-05
1036,3bd3b69e-3752-461a-9114-cff1521ca80c,1.9,2020-12-12
1037,3bd3b69e-3752-461a-9114-cff1521ca80c,3.1,2020-12-15
1038,3bd3b69e-3752-461a-9114-cff1521ca80c,21.2,2020-12-22
1039,3bd3b69e-3752-461a-9114-cff1521ca80c,1.4,2020-12-24
1040,3bd3b69e-3752-461a-9114-cff1521ca80c,1.7,2021-01-29
1041,3bd3b69e-3752-461a-9114-cff1521ca80c,2.1,2021-02-03
1042,3bd3b69e-3752-461a-9114-cff1521ca80c,2.6,2021-02-05
1043,3bd3b69e-3752-461a-9114-cff1521ca80c,14.8,2021-02-08
1044,3bd3b69e-3752-461a-9114-cff1521ca80c,8.4,2021-02-13
1045,3bd3b69e-3752-461a-9114-cff1521ca80c,1.8,2021-02-15
1046,3bd3b69e-3752-461a-9114-cff1521ca80c,1.5,2021-02-19
1047,3bd3b69e-3752-461a-9114-cff1521ca80c,3.9,2021-02-25
1048,3bd3b69e-3752-461a-9114-cff1521ca80c,69.3,2021-02-27
1049,3bd3b69e-3752-461a-9114-cff1521ca80c,3.5,2021-03-05
1050,3bd3b69e-3752-461a-9114-cff1521ca80c,17.6,2021-03-07
1051,3bd3b69e-3752-461a-9114-cff1521ca80c,3.1,2021-03-15
1052,3bd3b69e-3752-461a-9114-cff1521ca80c,2.9,2021-03-20
1053,3bd3b69e-3752-461a-9114-cff1521ca80c,2.7,2021-03-22
1054,0d0a77da-26a3-4633-8d84-5058458a0b3d,1.1,2021-02-20
1055,0c26af07-2951-402c-acf3-c88baf48cd8c,3.4,2020-05-27
1056,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,10.3,2020-07-18
1057,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,43.4,2020-07-27
1058,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.1,2020-07-30
1059,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,4.3,2020-08-02
1060,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.6,2020-08-03
1061,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.0,2020-08-06
1062,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,4.1,2020-08-14
1063,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,3.8,2020-08-18
1064,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.2,2020-08-21
1065,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.3,2020-08-28
1066,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.8,2020-09-01
1067,f8ca37ab-2ad2-4bb0-8e83-eb811583cff5,1.6,2020-09-04
1068,9eb5d144-8d64-46f6-9452-f5b90efc49e3,1.3,2021-02-08
1069,9eb5d144-8d64-46f6-9452-f5b90efc49e3,1.1,2021-02-09
1070,9eb5d144-8d64-46f6-9452-f5b90efc49e3,15.6,2021-02-18
1071,9eb5d144-8d64-46f6-9452-f5b90efc49e3,1.8,2021-02-27
1072,9eb5d144-8d64-46f6-9452-f5b90efc49e3,3.8,2021-03-11
1073,9eb5d144-8d64-46f6-9452-f5b90efc49e3,2.0,2021-03-17
1074,9eb5d144-8d64-46f6-9452-f5b90efc49e3,3.0,2021-03-25
1075,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,1.1,2021-01-01
1076,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,1.4,2021-01-14
1077,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,1.4,2021-01-20
1078,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,19.2,2021-02-02
1079,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,1.0,2021-02-13
1080,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,109.4,2021-02-15
1081,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,1.2,2021-02-17
1082,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,500.0,2021-02-18
1083,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,50.3,2021-02-26
1084,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,6.3,2021-03-14
1085,d83b9e89-c249-40c4-8d31-9ec4cd0426cd,500.0,2021-03-26
1086,587c10cf-86a6-4020-91ee-1bdacbe56c80,1.3,2021-01-16
1087,81388af1-70e2-45c7-8758-234d524846bc,1.2,2021-02-03
1088,81388af1-70e2-45c7-8758-234d524846bc,1.1,2021-02-06
1089,81388af1-70e2-45c7-8758-234d524846bc,5.7,2021-02-07
1090,81388af1-70e2-45c7-8758-234d524846bc,2.5,2021-02-21
1091,81388af1-70e2-45c7-8758-234d524846bc,29.1,2021-02-24
1092,81388af1-70e2-45c7-8758-234d524846bc,5.1,2021-03-09
1093,81388af1-70e2-45c7-8758-234d524846bc,3.2,2021-03-12
1094,81388af1-70e2-45c7-8758-234d524846bc,10.6,2021-03-13
1095,6be28003-8609-4ab5-8fbe-c4cb1afb8c6a,3.0,2020-10-09
1096,6be28003-8609-4ab5-8fbe-c4cb1afb8c6a,2.1,2020-10-13
1097,6be28003-8609-4ab5-8fbe-c4cb1afb8c6a,1.4,2020-10-25
1098,6be28003-8609-4ab5-8fbe-c4cb1afb8c6a,2.1,2020-11-09
1099,6be28003-8609-4ab5-8fbe-c4cb1afb8c6a,1.3,2020-11-14
1100,70a37b1c-0998-48d6-adc4-8c1515471a0d,9.0,2020-04-16
1101,70a37b1c-0998-48d6-adc4-8c1515471a0d,1.2,2020-06-03
1102,70a37b1c-0998-48d6-adc4-8c1515471a0d,2.2,2020-06-04
1103,70a37b1c-0998-48d6-adc4-8c1515471a0d,2.0,2020-06-12
1104,70a37b1c-0998-48d6-adc4-8c1515471a0d,2.2,2020-06-15
1105,70a37b1c-0998-48d6-adc4-8c1515471a0d,1.3,2020-06-21
1106,70a37b1c-0998-48d6-adc4-8c1515471a0d,4.2,2020-07-19
1107,70a37b1c-0998-48d6-adc4-8c1515471a0d,2.7,2020-08-10
1108,70a37b1c-0998-48d6-adc4-8c1515471a0d,1.6,2020-09-05
1109,70a37b1c-0998-48d6-adc4-8c1515471a0d,8.2,2020-11-17
1110,239e7697-1c1f-4313-a459-a6a95f99977f,2.2,2020-10-14
1111,239e7697-1c1f-4313-a459-a6a95f99977f,8.0,2020-10-17
1112,239e7697-1c1f-4313-a459-a6a95f99977f,2.2,2020-10-25
1113,239e7697-1c1f-4313-a459-a6a95f99977f,5.4,2020-10-27
1114,239e7697-1c1f-4313-a459-a6a95f99977f,3.2,2020-11-05
1115,239e7697-1c1f-4313-a459-a6a95f99977f,1.3,2020-11-16
1116,239e7697-1c1f-4313-a459-a6a95f99977f,3.6,2020-11-20
1117,239e7697-1c1f-4313-a459-a6a95f99977f,12.9,2020-12-17
1118,239e7697-1c1f-4313-a459-a6a95f99977f,1.8,2020-12-23
1119,239e7697-1c1f-4313-a459-a6a95f99977f,3.8,2020-12-30
1120,239e7697-1c1f-4313-a459-a6a95f99977f,5.1,2021-01-09
1121,239e7697-1c1f-4313-a459-a6a95f99977f,1.3,2021-01-10
1122,239e7697-1c1f-4313-a459-a6a95f99977f,2.3,2021-01-22
1123,239e7697-1c1f-4313-a459-a6a95f99977f,8.3,2021-02-15
1124,239e7697-1c1f-4313-a459-a6a95f99977f,1.4,2021-02-26
1125,239e7697-1c1f-4313-a459-a6a95f99977f,2.3,2021-03-07
1126,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.0,2020-11-12
1127,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.2,2020-11-24
1128,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.2,2020-12-02
1129,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,2.1,2020-12-03
1130,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.0,2020-12-10
1131,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,2.0,2020-12-16
1132,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.9,2020-12-18
1133,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.4,2020-12-20
1134,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.2,2020-12-22
1135,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,6.1,2020-12-30
1136,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,4.4,2021-01-01
1137,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,1.1,2021-01-05
1138,37f67d81-fcb1-40b0-ac3f-ae3fd9389b5c,3.7,2021-01-14
1139,1fda9461-838b-4d12-8a81-09baf6569eb1,1.0,2020-11-04
1140,1fda9461-838b-4d12-8a81-09baf6569eb1,4.1,2020-11-21
1141,1fda9461-838b-4d12-8a81-09baf6569eb1,2.5,2020-11-22
1142,1fda9461-838b-4d12-8a81-09baf6569eb1,8.2,2020-11-23
1143,1fda9461-838b-4d12-8a81-09baf6569eb1,3.6,2020-11-27
1144,1fda9461-838b-4d12-8a81-09baf6569eb1,2.1,2020-12-12
1145,1fda9461-838b-4d12-8a81-09baf6569eb1,19.1,2020-12-14
1146,1fda9461-838b-4d12-8a81-09baf6569eb1,5.5,2020-12-21
1147,1fda9461-838b-4d12-8a81-09baf6569eb1,1.2,2020-12-27
1148,1fda9461-838b-4d12-8a81-09baf6569eb1,1.2,2021-01-02
1149,1fda9461-838b-4d12-8a81-09baf6569eb1,4.0,2021-01-08
1150,1fda9461-838b-4d12-8a81-09baf6569eb1,1.0,2021-01-09
1151,1fda9461-838b-4d12-8a81-09baf6569eb1,3.2,2021-01-20
1152,1fda9461-838b-4d12-8a81-09baf6569eb1,1.1,2021-02-01
1153,1fda9461-838b-4d12-8a81-09baf6569eb1,106.5,2021-02-07
1154,1fda9461-838b-4d12-8a81-09baf6569eb1,6.8,2021-02-12
1155,1fda9461-838b-4d12-8a81-09baf6569eb1,1.1,2021-02-14
1156,1fda9461-838b-4d12-8a81-09baf6569eb1,12.6,2021-02-16
1157,1fda9461-838b-4d12-8a81-09baf6569eb1,1.2,2021-02-27
1158,7a52d704-355b-4759-baae-dc0936a7a128,12.9,2020-06-26
1159,7a52d704-355b-4759-baae-dc0936a7a128,16.8,2020-06-28
1160,7a52d704-355b-4759-baae-dc0936a7a128,13.7,2020-07-05
1161,7a52d704-355b-4759-baae-dc0936a7a128,6.4,2020-07-10
1162,7a52d704-355b-4759-baae-dc0936a7a128,5.7,2020-07-24
1163,7a52d704-355b-4759-baae-dc0936a7a128,3.5,2020-07-29
1164,7a52d704-355b-4759-baae-dc0936a7a128,97.5,2020-08-01
1165,7a52d704-355b-4759-baae-dc0936a7a128,1.3,2020-08-26
1166,7a52d704-355b-4759-baae-dc0936a7a128,1.9,2020-08-30
1167,7a52d704-355b-4759-baae-dc0936a7a128,3.8,2020-09-09
1168,7a52d704-355b-4759-baae-dc0936a7a128,2.7,2020-09-15
1169,7a52d704-355b-4759-baae-dc0936a7a128,1.6,2020-09-28
1170,7a52d704-355b-4759-baae-dc0936a7a128,4.0,2020-09-29
1171,7a52d704-355b-4759-baae-dc0936a7a128,1.1,2020-10-03
1172,7a52d704-355b-4759-baae-dc0936a7a128,500.0,2020-10-13
1173,7a52d704-355b-4759-baae-dc0936a7a128,7.6,2020-10-21
1174,7a52d704-355b-4759-baae-dc0936a7a128,1.1,2020-11-01
1175,7a52d704-355b-4759-baae-dc0936a7a128,45.4,2020-11-11
1176,7a52d704-355b-4759-baae-dc0936a7a128,1.1,2020-11-19
1177,7a52d704-355b-4759-baae-dc0936a7a128,1.4,2020-12-01
1178,7a52d704-355b-4759-baae-dc0936a7a128,1.7,2020-12-07
1179,0b87775b-4301-4220-94bc-8ff88846e3fd,3.6,2020-08-25
1180,0b87775b-4301-4220-94bc-8ff88846e3fd,2.8,2020-09-02
1181,0b87775b-4301-4220-94bc-8ff88846e3fd,2.5,2020-09-12
1182,d0ce422f-8f7a-4638-a550-2ef42765279b,2.1,2020-06-29
1183,d0ce422f-8f7a-4638-a550-2ef42765279b,2.1,2020-07-01
1184,d0ce422f-8f7a-4638-a550-2ef42765279b,1.2,2020-07-05
1185,d0ce422f-8f7a-4638-a550-2ef42765279b,14.5,2020-07-10
1186,d0ce422f-8f7a-4638-a550-2ef42765279b,1.4,2020-07-16
1187,d0ce422f-8f7a-4638-a550-2ef42765279b,13.2,2020-07-31
1188,d0ce422f-8f7a-4638-a550-2ef42765279b,2.9,2020-08-05
1189,d0ce422f-8f7a-4638-a550-2ef42765279b,2.1,2020-08-08
1190,d0ce422f-8f7a-4638-a550-2ef42765279b,2.2,2020-08-10
1191,d0ce422f-8f7a-4638-a550-2ef42765279b,1.5,2020-08-16
1192,d0ce422f-8f7a-4638-a550-2ef42765279b,5.8,2020-08-22
1193,d0ce422f-8f7a-4638-a550-2ef42765279b,1.4,2020-08-23
1194,d0ce422f-8f7a-4638-a550-2ef42765279b,2.0,2020-08-25
1195,d0ce422f-8f7a-4638-a550-2ef42765279b,3.5,2020-08-30
1196,d0ce422f-8f7a-4638-a550-2ef42765279b,9.5,2020-08-31
1197,d0ce422f-8f7a-4638-a550-2ef42765279b,1.5,2020-09-16
1198,d0ce422f-8f7a-4638-a550-2ef42765279b,1.1,2020-09-19
1199,d0ce422f-8f7a-4638-a550-2ef42765279b,1.3,2020-09-22
1200,d0ce422f-8f7a-4638-a550-2ef42765279b,1.4,2020-09-26
1201,d0ce422f-8f7a-4638-a550-2ef42765279b,3.3,2020-09-27
1202,d0ce422f-8f7a-4638-a550-2ef42765279b,2.4,2020-10-02
1203,d0ce422f-8f7a-4638-a550-2ef42765279b,1.7,2020-10-09
1204,d0ce422f-8f7a-4638-a550-2ef42765279b,9.1,2020-10-13
1205,d0ce422f-8f7a-4638-a550-2ef42765279b,6.4,2020-10-14
1206,d0ce422f-8f7a-4638-a550-2ef42765279b,5.2,2020-10-22
1207,d0ce422f-8f7a-4638-a550-2ef42765279b,10.7,2020-10-25
1208,d0ce422f-8f7a-4638-a550-2ef42765279b,1.4,2020-10-27
1209,d0ce422f-8f7a-4638-a550-2ef42765279b,4.7,2020-11-16
1210,d0ce422f-8f7a-4638-a550-2ef42765279b,1.6,2020-11-17
1211,d0ce422f-8f7a-4638-a550-2ef42765279b,2.8,2020-11-26
1212,d0ce422f-8f7a-4638-a550-2ef42765279b,9.0,2020-12-07
1213,d0ce422f-8f7a-4638-a550-2ef42765279b,10.1,2020-12-11
1214,d0ce422f-8f7a-4638-a550-2ef42765279b,2.0,2020-12-12
1215,d0ce422f-8f7a-4638-a550-2ef42765279b,26.7,2020-12-15
1216,d0ce422f-8f7a-4638-a550-2ef42765279b,1.3,2020-12-25
1217,d0ce422f-8f7a-4638-a550-2ef42765279b,1.0,2021-01-05
1218,d0ce422f-8f7a-4638-a550-2ef42765279b,1.4,2021-01-10
1219,d0ce422f-8f7a-4638-a550-2ef42765279b,1.3,2021-01-25
1220,d0ce422f-8f7a-4638-a550-2ef42765279b,4.0,2021-02-02
1221,d0ce422f-8f7a-4638-a550-2ef42765279b,1.1,2021-02-12
1222,d0ce422f-8f7a-4638-a550-2ef42765279b,3.5,2021-02-19
1223,d0ce422f-8f7a-4638-a550-2ef42765279b,2.3,2021-02-24
1224,d0ce422f-8f7a-4638-a550-2ef42765279b,1.1,2021-02-25
1225,d0ce422f-8f7a-4638-a550-2ef42765279b,1.1,2021-03-01
1226,d0ce422f-8f7a-4638-a550-2ef42765279b,5.9,2021-03-11
1227,d0ce422f-8f7a-4638-a550-2ef42765279b,2.0,2021-03-18
1228,d0ce422f-8f7a-4638-a550-2ef42765279b,6.4,2021-03-22
1229,89a41e64-d820-476c-a9c3-05f41979b757,6.1,2020-08-11
1230,89a41e64-d820-476c-a9c3-05f41979b757,18.4,2020-08-13
1231,89a41e64-d820-476c-a9c3-05f41979b757,2.7,2020-08-14
1232,89a41e64-d820-476c-a9c3-05f41979b757,3.9,2020-08-15
1233,89a41e64-d820-476c-a9c3-05f41979b757,1.5,2020-08-16
1234,89a41e64-d820-476c-a9c3-05f41979b757,3.6,2020-08-20
1235,89a41e64-d820-476c-a9c3-05f41979b757,1.0,2020-08-24
1236,89a41e64-d820-476c-a9c3-05f41979b757,1.5,2020-08-27
1237,89a41e64-d820-476c-a9c3-05f41979b757,11.5,2020-09-01
1238,89a41e64-d820-476c-a9c3-05f41979b757,2.0,2020-09-02
1239,89a41e64-d820-476c-a9c3-05f41979b757,1.8,2020-09-07
1240,89a41e64-d820-476c-a9c3-05f41979b757,1.1,2020-09-10
1241,89a41e64-d820-476c-a9c3-05f41979b757,1.3,2020-09-12
1242,89a41e64-d820-476c-a9c3-05f41979b757,1.7,2020-09-13
1243,89a41e64-d820-476c-a9c3-05f41979b757,1.7,2020-09-16
1244,89a41e64-d820-476c-a9c3-05f41979b757,3.7,2020-09-17
1245,89a41e64-d820-476c-a9c3-05f41979b757,32.0,2020-09-22
1246,89a41e64-d820-476c-a9c3-05f41979b757,2.4,2020-09-27
1247,89a41e64-d820-476c-a9c3-05f41979b757,1.2,2020-10-07
1248,89a41e64-d820-476c-a9c3-05f41979b757,1.4,2020-10-10
1249,89a41e64-d820-476c-a9c3-05f41979b757,45.9,2020-10-13
1250,89a41e64-d820-476c-a9c3-05f41979b757,7.1,2020-10-14
1251,89a41e64-d820-476c-a9c3-05f41979b757,2.0,2020-10-15
